comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,last_modify_ts
7232555035052835619,1683960454,吉林,7228067220708986112,还可以，年轻人去合适，以后还有新建的馆吗,100718737465,MS4wLjABAAAAfBdf8o2eguAeV5O9cc7n_Z5mAs4ZwRPkBps-wxBker0,1091132922,,天地人和,鹤香焚情@,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_198a29f71b1d42fb8efd74f81e15dd37.jpeg?from=2956013662,1,1712923010565
7232491398980371260,1683945637,吉林,7228067220708986112,没意思,104983496036,MS4wLjABAAAAdvY9pIQcP_beBddHjPdI3n5_FMicB88HyIOHcOZ9960,1579616090,fl18088625553,放开一切，活在当下,豆子❤️小团子,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_1b4df0000c2ab329d5587.jpeg?from=2956013662,0,1712923010567
7232182952553595687,1683873827,吉林,7228067220708986112,[赞],3905929659813532,MS4wLjABAAAA8ucVeVDM71sXNH4BFfK9H0dF35HLUwiNYoobmqK9wp_KTXMYQfSAznj2FozWFpfT,77124056327,77124056327,喜欢凹凸世界,小古人,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_bb8b407b46efeeae78d3fef745fabfca.jpeg?from=2956013662,0,1712923010567
7230967487733973763,1683590828,吉林,7228067220708986112,根本没全开,76218596692,MS4wLjABAAAAjINpWsMktiHeDc-zXiKG4266In1c9yLEUZFCyqG2hio,128521894,fengzhe.ee,⭐,酱香奥利奥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f6ed0004de36c54a3d27.jpeg?from=2956013662,1,1712923010570
7230598648512676611,1683504947,吉林,7228067220708986112,晚上到几点？,73861052571,MS4wLjABAAAAyTDy3IABuKGhbnEFEeW-2waAFW1FCluXioudRKag1bI,111283248,,,June,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o0BhuQUMEKGAD3tCOpEztAmeBgAfAAKgAdiyIz.jpeg?from=2956013662,1,1712923010571
7229970810517209916,1683358768,吉林,7228067220708986112,[玫瑰][玫瑰][玫瑰],3415511877296824,MS4wLjABAAAAMqCVRGemn-AvOdxbHiHprCqPTKiWAyyGrnptoNNBvBcJXrwGBjuC_DNZzHwNNGIo,94483955226,94483955226,,碎银几两,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_a1a3a93bcf954b669dc580a385f9cf51.jpeg?from=2956013662,0,1712923010572
7228763618090582819,1683077699,黑龙江,7228067220708986112,今日不好使吧,96830061067,MS4wLjABAAAAeSq6oe0JInmdtBRDA-S0KlSrO5PHss81s7U7gPS30Cw,792324885,,"有所为，有所不为，终能拨云见日
关关难过关关过，事事难成事事成。",情有-缘在 Mr,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_0f95efaaba35bc00b4fafad05b3eb3cc.jpeg?from=2956013662,0,1712923010574
7228463569289315112,1683007840,吉林,7228067220708986112,今天人不太多！[抠鼻],51009704940,MS4wLjABAAAAZYkfEpk-p9_rF3yTYXsWyHghTZSn0eIlNd-0e9W0HyI,3588081305,dadong19948,钢铁是怎样炼废的！,大董,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2fa1d0002863052d6fb2a.jpeg?from=2956013662,0,1712923010575
7236256355065037600,1684822236,吉林,7228067220708986112,@努力,83577402923,MS4wLjABAAAAvOUF1JacENJkdid48lwgh9QKtR416GubEm_FpNXjyjA,1475787552,,风与自由,唔咪唔咪,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_42f89329f92073ef8e91d98e73f412e6.jpeg?from=2956013662,3,1712923010577
7235899554636366651,1684739157,吉林,7228067220708986112,@宇宙的宇🌿,4438109466409582,MS4wLjABAAAAnAODbu7FTfVp7QFYf5BcmIAQMJjVMmtLhGqIBnVFESszzcHwdV5hqvDvOZL9wbr1,50706230997,50706230997,开CC的小姐姐,财神爷的心头爱,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_c03d88109dbb4a4bb0196bbc945a7537.jpeg?from=2956013662,0,1712923010578
7236980927308743439,1684990934,吉林,7228067220708986112,@酱紫～喵～,3623580497610103,MS4wLjABAAAAUXqizYjaxSVFzgCyCB_hjAiWdzT6AHb6aFtiZDvL4sbhSXftcpOcJ0WCy0FW3YqZ,3756431724,dingdongche512,,饿肚女,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oYGbpEgIDunAmN4e7QCQCltVVADA9AAAE8Wfbw.jpeg?from=2956013662,0,1712923010580
7237013814401712934,1684998591,吉林,7228067220708986112,@乌鸦,2990295925926750,MS4wLjABAAAAKL-mqyiXD1K9Il2B2eG2CavH-YvUvjjvfRO7mhKz1iCmaXtG_lVHHD3Uolt5kA_y,3881171824,yao07180822,,姚姚奶昔,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_afeb5d2ffc54476ba1c3d690fbd23114.jpeg?from=2956013662,0,1712923010581
7236901853765780235,1684972533,吉林,7228067220708986112,@马洋同学,4306131387690429,MS4wLjABAAAAKBZ3C_Zkanxid1O6ZFS4QzrQQlF8CVrIL2n7IE_ufaWv416Rs5zPZ4xPbmhL9ZYX,97673095308,97673095308,,王某I,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oYAAbPkjAR9vDXcAeqAHJIQnVg5C6AGCO6be6c.jpeg?from=2956013662,0,1712923010583
7237008605089743620,1684997385,辽宁,7228067220708986112,@书湾遗梦 @涨点芝士,52681209912,MS4wLjABAAAAobkp94aYGmHPoOkAWtNZkjcGZi3eyCCuFwvuJrO9GSw,56720905,,小小世界 开心至上,东北公主👸,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_2ed609424de9768951e12d11c1801a04.jpeg?from=2956013662,0,1712923010584
7235034975848923938,1684537860,吉林,7228067220708986112,[泪奔]去一次后悔一次,60402520352,MS4wLjABAAAAL_UdbimKlfZ90rcbYP-atsOkmSEKWw36Rs4HDobIJ-o,965958413,,"RJClub俱乐部
关注DNF手游资讯
绿泡泡:RJClub（合作商家客服，非本人）
直播时间:（万粉开播）",DNF手游王多鱼（接托管）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_owRaaGAsEDFCqvAApllAinpC4ItLCeAbgAAeD9.jpeg?from=2956013662,9,1712923010586
7237144762708067112,1685029087,吉林,7228067220708986112,建筑好看，项目low的很,94063019284,MS4wLjABAAAAK4tT0Ovjx_SEpla_yoX3mYBGa3S8VbgkJN-O9kC08H8,1089063135,xuexue030303,嗯？,雪雪那个飘,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_89f83dbccc7a46a9a40ba0f8588092ed.jpeg?from=2956013662,1,1712923010587
7236533818814448384,1684886842,吉林,7228067220708986112,本身就不值200多,96686954515,MS4wLjABAAAA3G9mzXs9mn1YvMkZ-JPumwAg406BavNy1Ybvcaytr6k,969318973,,愿你走出半生，归来仍是少年,奇点,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oQkDExIAAzhk2gAAPZvCtfzEOANrcIoy9Lew4A.jpeg?from=2956013662,0,1712923010589
7236541794027848452,1684888696,吉林,7228067220708986112,破破烂烂的,99621100819,MS4wLjABAAAAbsMbx2OUGYOIwzs0L-a6vZzn8HlJgOi1mAW0jE6HR9s,1012070859,,别让时间陌生了彼此…！！,时来运转,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f7f500043e874114c9f7.jpeg?from=2956013662,0,1712923010590
7237040306599428921,1685004763,吉林,7228067220708986112,不值得,65856924269,MS4wLjABAAAASDU0TlF56_q7xPLFAcUeRcYGVcWxO4QHVtUDe0qFS-E,1072167279,,初心不变,松间月,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_b9a2849d46254938bb02d02b3791ea4b.jpeg?from=2956013662,1,1712923010592
7236513638582960952,1684882138,吉林,7228067220708986112,62？？？别给长春丢人了好吗,64029944887,MS4wLjABAAAAGDCsFGNFabkZUpVyEnEfgiWdcXtSYsk1wtQX_O8UNlw,117806777,,大师，你懂吗？,植营之花田-EMC240541981,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_eee0fd66ad5f4858b3c9c903481cde90.jpeg?from=2956013662,1,1712923011981
7237050691922379581,1685007178,吉林,7228067220708986112,落后了,108771378638,MS4wLjABAAAAQmBC2ytY-SniQ_fEaWrh8DnJt030FJroJOb3Gmr_GEg,1826016369,,,某人……,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3795_3047680722.jpeg?from=2956013662,1,1712923011983
7235062256106062630,1684544211,吉林,7228067220708986112,去了就是大冤种,58402345832,MS4wLjABAAAAcG80pC-2E4_6Jq9SAcYq_BlAIq47TOaNdN0Jqc01418,5151007,92V517,,C,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_18a820001e73c28d2e17d.jpeg?from=2956013662,0,1712923011985
7233226740352058171,1684116848,吉林,7228067220708986112,还是那么破,111057128492,MS4wLjABAAAAn_fUtOc5QWQkaE1YDGTdT-W3ERRiz9c0DwCWLFXhJ-U,2020757797,,,黄豆儿,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2d1670005f8f438114bbc.jpeg?from=2956013662,0,1712923011986
7236496696665588518,1684878205,吉林,7228067220708986112,十多年前去放的就是赵本山的男妇女主任长影能不能不这么糊弄你倒是换换啊,86829617027,MS4wLjABAAAAPihUmpilgplb0b36yS4aIPSvtGG-1tT4Sd5wModBmHg,336636453,,宝仔他辣妈，美是一生的必修课👗👄💅👙👠💍🐍,潘大美,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ec12332e1c4f494abdb631d7955dd8c7.jpeg?from=2956013662,0,1712923011987
7255474995080512314,1689296922,吉林,7228067220708986112,刷到就是缘分，我来看你了，记得来看我哦,4029030303540279,MS4wLjABAAAAqWgvTkppqPS4JRq570w9x-RWMJnJW9cgmJbQ5WXjXDNdxRw4jOU9Bcit61YM1Viz,75467505191,75467505191,主要经营：思迅全系列收银软件，微商城，电子会员，涵盖商超、母婴、生鲜超市、便利店、服装、化妆品、餐饮行业、易捷通品牌收款机、大华条码秤、顶尖条码秤、易衡条码秤、太航条码秤，AI收银秤，AI条码秤。,商超生鲜收银系统,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ooqDMlAFbACeAhn0AmJak5QgZe9iRrBAlCDIAy.jpeg?from=2956013662,0,1712923011988
7355160777781871386,1712506827,吉林,7354166507481484556,这么大我咋带我奶逛啊，还得逛东北虎园和净月潭那[流泪]咋整啊一天也拿不下这三个呀,3663215847028536,MS4wLjABAAAAwEd8mQBHvMKyqIGFZ105fDDgNIoyDFFiHVsGo-70ylzFupX-kTTSpXj5FyRXJUov,2265676805,dys0jyqzfkb4,男色迷人啊！,飞上天看你秃不秃,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d586b80f6b1f4a1cb32d8eceaa5440b6.jpeg?from=2956013662,3,1712923013520
7355671965263430415,1712625846,吉林,7354166507481484556,前天去的，不咋的,99653653310,MS4wLjABAAAAG3nQhJAVAIjyLQ4R-adKO5QgFAQSKYWrKOMU8EzReVE,1015062154,Cc1775888,吃喝玩乐那是货，同甘共苦才是妻。,简单也极端ོཽ,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_61ce8e2f8aebf595f54845b606c76980.jpeg?from=2956013662,0,1712923013522
7355327812477879066,1712545713,吉林,7354166507481484556,我家孩子130了 是所有项目都能玩了么？小时候去过一次 好几样不让玩的[捂脸],62095685774,MS4wLjABAAAA9-evwp7NbW8rhvSoDRS3wLGskioiXzx9hlbYQ_EkZcY,25947126,,90后宝妈一枚！,是辣妹吗？,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_5212684ab444119c8b6bc7beb9600443.jpeg?from=2956013662,1,1712923013523
7355000882041946892,1712469596,吉林,7354166507481484556,排队三小时，畅玩十分钟（不都是三小时，短的十五分钟，长的将近四个小时）[流泪]下午四点就关门了，记得做好攻略再去，不是所有的项目都好玩，想要全部玩完一天估计是不可能的[流泪][流泪][流泪],4077468565387388,MS4wLjABAAAAC42Spy5mmnJT33o6zN-xj0lc40n9GUPj_yzQeaSc80rPVI2xr-oQjtDXFkrhvyep,30847780382,30847780382,情绪怪物,xyz,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_b4113b52a1f648498f414743452a6780.jpeg?from=2956013662,8,1712923013524
7356263316187300647,1712763531,吉林,7354166507481484556,171是一个人的门票吗[衰][衰][衰],110421679273,MS4wLjABAAAAI-NU5eBlqVyLB0mRTTEwRJIZgBpdUvxGAzHx_PCXXBk,1958933733,,炫饭搭子@崽崽-_-,崽崽-_-,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e78ac14850e348d5aaf71a1a53a01aae.jpeg?from=2956013662,1,1712923013525
7356450588547203894,1712807131,吉林,7354166507481484556,卖通票吗？我记得买完门票进去，里边好多项目需要单独收费,98025511771,MS4wLjABAAAAlHIr2anMgz0k_hAUePz3q5bGQL3CazeS2yNOzk4x8AE,905139316,,,小妞子,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oIuA1ChNsPzAeHgnVUAJf2xAtKDAByIAqHEmIy.jpeg?from=2956013662,1,1712923013527
7355871365838701327,1712672268,黑龙江,7354166507481484556,在哪买票,111189322633,MS4wLjABAAAAqNLB7ZkRmOoefb6nXs-Ns-0I2-migg46CsWW1JaO520,2052199253,yaoyaomamaka,"93年宝妈一枚
宝宝2019年11月出生
独立带娃的新手宝妈
希望大家多多关注
一起分享育儿经验
陪伴宝贝健康快乐成长",尧尧妈妈,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_b56e01fe31050b469bbfd7f6d083530d.jpeg?from=2956013662,3,1712923013527
7355663747518169908,1712623932,吉林,7354166507481484556,孩子身高130可以团购一大一小的票吗？,104776439371,MS4wLjABAAAAgStS2wsu7dV94gH92uO3YdN4ehsrfU7blqWLtayFYTg,1757587371,,,冰,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_816cd8c929eb49c3adf7384fa7b7507a.jpeg?from=2956013662,1,1712923013529
7354211142190859020,1712285717,黑龙江,7354166507481484556,几点关门啊,101813230786,MS4wLjABAAAAiFysRWvVrLO5Xe5CFg97c10jc_Fv93Gt8r7usvyHWVs,1629527164,,,纯粹,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_8a2df4e68dd241bc84d8106975ae2f00.jpeg?from=2956013662,1,1712923013531
7355439861263270696,1712571804,广西,7354166507481484556,@[赞][赞][赞],76574028166,MS4wLjABAAAAbO74z_FfyJ4zFjlQ88vDi9zfTRbGmNH4Dbibc8HxcU8,288313227,,长春团购,长春团购搜索,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_0252f0d78ca979423d411da384d30fdb.jpeg?from=2956013662,0,1712923013532
7354166692248978230,1712275370,吉林,7354166507481484556,@抖音生活服务,93105789726,MS4wLjABAAAAJ3h8EjACfurW_L8ejvOGT1-HUAIVlqQ_-2GfyQOlylM,981324749,,"✨吃货一枚  总被灵魂拷问的对象
✨喜欢探索美食  评论区段子手
✨擅长讲故事  擅长砍价
⭐吃遍大街小巷 专职薅羊毛",我是刘能,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_926b2773c9984174a703591e3ac3e037.jpeg?from=2956013662,0,1712923013533
7354166714919682857,1712275375,吉林,7354166507481484556,@抖音小助手,93105789726,MS4wLjABAAAAJ3h8EjACfurW_L8ejvOGT1-HUAIVlqQ_-2GfyQOlylM,981324749,,"✨吃货一枚  总被灵魂拷问的对象
✨喜欢探索美食  评论区段子手
✨擅长讲故事  擅长砍价
⭐吃遍大街小巷 专职薅羊毛",我是刘能,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_926b2773c9984174a703591e3ac3e037.jpeg?from=2956013662,0,1712923013535
7354166752035685131,1712275386,吉林,7354166507481484556,@抖音旅游,93105789726,MS4wLjABAAAAJ3h8EjACfurW_L8ejvOGT1-HUAIVlqQ_-2GfyQOlylM,981324749,,"✨吃货一枚  总被灵魂拷问的对象
✨喜欢探索美食  评论区段子手
✨擅长讲故事  擅长砍价
⭐吃遍大街小巷 专职薅羊毛",我是刘能,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_926b2773c9984174a703591e3ac3e037.jpeg?from=2956013662,0,1712923013536
7354166650003997494,1712275360,吉林,7354166507481484556,@抖音团购,93105789726,MS4wLjABAAAAJ3h8EjACfurW_L8ejvOGT1-HUAIVlqQ_-2GfyQOlylM,981324749,,"✨吃货一枚  总被灵魂拷问的对象
✨喜欢探索美食  评论区段子手
✨擅长讲故事  擅长砍价
⭐吃遍大街小巷 专职薅羊毛",我是刘能,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_926b2773c9984174a703591e3ac3e037.jpeg?from=2956013662,0,1712923013537
7354166671516500775,1712275365,吉林,7354166507481484556,@跟着抖音去团购,93105789726,MS4wLjABAAAAJ3h8EjACfurW_L8ejvOGT1-HUAIVlqQ_-2GfyQOlylM,981324749,,"✨吃货一枚  总被灵魂拷问的对象
✨喜欢探索美食  评论区段子手
✨擅长讲故事  擅长砍价
⭐吃遍大街小巷 专职薅羊毛",我是刘能,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_926b2773c9984174a703591e3ac3e037.jpeg?from=2956013662,0,1712923013539
7352673674375463714,1711927750,吉林,7327899952951184649,太破了，也不升级，人家在升级，长影世纪城在衰落！,104776797973,MS4wLjABAAAAYPUeOvOMGKxuuj3NcGM1Hbnz-uxqiO2u4BFy0PeSulQ,3502089116,wkaixyyr,,哒哒哒啦啦啦,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_c182436f253d46318a90d591b88bf0e6.jpeg?from=2956013662,0,1712923014309
7330280619908711202,1706713961,吉林,7327899952951184649,去了，荒凉，很城郊了，很旧吖，再不翻新就没有人去了，里面每个区域就是小场景，20-30不等，很一般[流泪]华夏翱翔身高低于1.2看不了，没看成，星际穿越小……人不多 可能天冷缘故,96485225422,MS4wLjABAAAAS0hasN2njeuqhp08dmVolmiB8kPF1p3ztaVH0tq3ovc,699639511,,,J,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_6a3849f9ddf042d4864cb4c1a8fa736d.jpeg?from=2956013662,1,1712923014310
7329196581445468969,1706461570,吉林,7327899952951184649,还是小时候的样子，就是一直没变，这么多年了，也该与时俱进了,3051842798892060,MS4wLjABAAAARmLL9mykZoTd07_52kFKXtyS38EscNbQE51avmge8atXUD5h9QNTpOjonKEs8iGV,3465023833,dyko8iwkyu81,,梦梦,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_8b7bcb60d51b45e485b611ef8a484412.jpeg?from=2956013662,0,1712923014312
7350311019092394778,1711377649,吉林,7327899952951184649,@AAa6爷🌈,60675079069,MS4wLjABAAAAbUfvG_q73nujLbnYPtCOvoIjDr74iKAtOfnwmqCHwE0,325898862,Da_ruizi_666,"坐标｜石家庄｜专业设计团队
全案设计｜空间美学｜户型优化
三宅一生全案整装☎️同vx-18713138537➕➕",三宅一生｜全案设计杜小姐,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oMERA8KeveBAeBvAEKDndMb5IAhoAD4aBa6In7.jpeg?from=2956013662,0,1712923014313
7352526656110805760,1711893518,吉林,7327899952951184649,@serendipity❤️,101816146822,MS4wLjABAAAA6fFrJZHiZCabZcSYZ-S43aqBd6F9mCKX2Qo-yO6M9S8,1252024275,1324531697348aa,,L̶ᴏ̶s̶ᴇ̶,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_owVvAnqEKAe4Ab8bAgRzeDlriA95MABJDIgCAw.jpeg?from=2956013662,0,1712923014314
7336913995658380084,1708258411,吉林,7304949618171809024,这个项目最恐怖的一个地方是出口大下坡上的冰壳子[看],96863758491,MS4wLjABAAAALHeTVIP1gOjKZttV1ieFHcvyVJ6MVTTkb_BqP0YM-CI,795967808,,,The Boss,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_23f840004185ba16b04fe.jpeg?from=2956013662,0,1712923016314
